Well	TP	OD	SP	ABV	InitialOD	Hour	Plate	GR	SP_ABV
A2	TP 55	0.010900006	HU	0	0.000279	9.001027778	D3	0.40720981	HU_0
A2	TP 56	0.011900008	HU	0	0.000279	9.167722222	D3	0.409380046	HU_0
A2	TP 57	0.012699999	HU	0	0.000279	9.334388889	D3	0.409040747	HU_0
A2	TP 58	0.014000006	HU	0	0.000279	9.501083333	D3	0.412121557	HU_0
A2	TP 59	0.015799999	HU	0	0.000279	9.667777778	D3	0.417526497	HU_0
A2	TP 60	0.017499991	HU	0	0.000279	9.834472222	D3	0.420840464	HU_0
A2	TP 61	0.018799998	HU	0	0.000279	10.00113889	D3	0.420992079	HU_0
A8	TP 61	0.010299996	HU	0	0.000292	10.00113889	D3	0.356273918	HU_0
A8	TP 62	0.010800004	HU	0	0.000292	10.16783333	D3	0.355095118	HU_0
A8	TP 63	0.011500001	HU	0	0.000292	10.33452778	D3	0.355444262	HU_0
B2	TP 63	0.010600008	HU	0.5	0.000297	10.33452778	D3	0.345915941	HU_0.5
A8	TP 64	0.012900002	HU	0	0.000292	10.50119444	D3	0.360742674	HU_0
B2	TP 64	0.011399999	HU	0.5	0.000297	10.50119444	D3	0.347354432	HU_0.5
A8	TP 65	0.013900004	HU	0	0.000292	10.66788889	D3	0.362104505	HU_0
B2	TP 65	0.012800008	HU	0.5	0.000297	10.66788889	D3	0.35278479	HU_0.5
A8	TP 66	0.0145	HU	0	0.000292	10.83458333	D3	0.360433805	HU_0
B2	TP 66	0.014500007	HU	0.5	0.000297	10.83458333	D3	0.358866802	HU_0.5
A8	TP 67	0.015599996	HU	0	0.000292	11.00125	D3	0.361620009	HU_0
B2	TP 67	0.016099997	HU	0.5	0.000297	11.00125	D3	0.362944412	HU_0.5
A8	TP 68	0.01659999	HU	0	0.000292	11.16794444	D3	0.361785789	HU_0
B2	TP 68	0.017999999	HU	0.5	0.000297	11.16794444	D3	0.367515694	HU_0.5
A8	TP 69	0.0185	HU	0	0.000292	11.33463889	D3	0.366025972	HU_0
B2	TP 69	0.019700006	HU	0.5	0.000297	11.33463889	D3	0.370072845	HU_0.5
A8	TP 70	0.019999996	HU	0	0.000292	11.50133333	D3	0.367499438	HU_0
D2	TP 71	0.0101	HU	1.5	0.000256	11.668	D3	0.314973708	HU_1.5
D2	TP 72	0.010900006	HU	1.5	0.000256	11.83469444	D3	0.316978285	HU_1.5
D2	TP 73	0.011499994	HU	1.5	0.000256	12.00138889	D3	0.317040331	HU_1.5
D2	TP 74	0.0123	HU	1.5	0.000256	12.16805556	D3	0.318224802	HU_1.5
D2	TP 75	0.013400003	HU	1.5	0.000256	12.33475	D3	0.320868505	HU_1.5
C2	TP 76	0.011300012	HU	1	0.000243	12.50144444	D3	0.307124323	HU_1
D2	TP 76	0.014499992	HU	1.5	0.000256	12.50144444	D3	0.322900762	HU_1.5
C2	TP 77	0.013899997	HU	1	0.000243	12.66811111	D3	0.319430609	HU_1
D2	TP 77	0.015599996	HU	1.5	0.000256	12.66811111	D3	0.324424727	HU_1.5
C2	TP 78	0.016600013	HU	1	0.000243	12.83480556	D3	0.329112684	HU_1
D2	TP 78	0.016700007	HU	1.5	0.000256	12.83480556	D3	0.325520083	HU_1.5
C2	TP 79	0.019499987	HU	1	0.000243	13.0015	D3	0.337277057	HU_1
D2	TP 79	0.017899998	HU	1.5	0.000256	13.0015	D3	0.326683722	HU_1.5
D2	TP 80	0.019299999	HU	1.5	0.000256	13.16816667	D3	0.328267631	HU_1.5
A1	TP 83	0.0101	CR	0	0.00013	13.66822222	D3	0.31845811	CR_0
A1	TP 84	0.010600001	CR	0	0.00013	13.83491667	D3	0.318113581	CR_0
B8	TP 84	0.0101	HU	0.5	0.000366	13.83491667	D3	0.239803203	HU_0.5
A1	TP 85	0.010899991	CR	0	0.00013	14.00161111	D3	0.316319511	CR_0
B8	TP 85	0.011	HU	0.5	0.000366	14.00161111	D3	0.243044689	HU_0.5
A1	TP 86	0.011399999	CR	0	0.00013	14.16827778	D3	0.315764145	CR_0
B8	TP 86	0.011800006	HU	0.5	0.000366	14.16827778	D3	0.245140732	HU_0.5
A1	TP 87	0.012400001	CR	0	0.00013	14.33497222	D3	0.317957882	CR_0
A4	TP 87	0.010000005	SC	0	0.00021	14.33497222	D3	0.269497095	SC_0
B8	TP 87	0.012400001	HU	0.5	0.000366	14.33497222	D3	0.245749937	HU_0.5
A1	TP 88	0.013000004	CR	0	0.00013	14.50166667	D3	0.317561464	CR_0
A4	TP 88	0.010599993	SC	0	0.00021	14.50166667	D3	0.27041727	SC_0
A5	TP 88	0.010499999	TD	0	0.000332	14.50166667	D3	0.238179207	TD_0
B8	TP 88	0.012899995	HU	0.5	0.000366	14.50166667	D3	0.245650996	HU_0.5
A1	TP 89	0.013900004	CR	0	0.00013	14.66833333	D3	0.318516758	CR_0
A4	TP 89	0.011300005	SC	0	0.00021	14.66833333	D3	0.271704414	SC_0
A5	TP 89	0.011100002	TD	0	0.000332	14.66833333	D3	0.239261372	TD_0
B8	TP 89	0.013700001	HU	0.5	0.000366	14.66833333	D3	0.246961789	HU_0.5
A1	TP 90	0.014200002	CR	0	0.00013	14.83502778	D3	0.316377091	CR_0
A4	TP 90	0.011799991	SC	0	0.00021	14.83502778	D3	0.271569868	SC_0
A5	TP 90	0.011799991	TD	0	0.000332	14.83502778	D3	0.24069514	TD_0
B8	TP 90	0.014800005	HU	0.5	0.000366	14.83502778	D3	0.249392822	HU_0.5
A1	TP 91	0.014799997	CR	0	0.00013	15.00172222	D3	0.315620284	CR_0
A3	TP 91	0.010499999	MP	0	8.10E-05	15.00172222	D3	0.324274854	MP_0
A4	TP 91	0.012500003	SC	0	0.00021	15.00172222	D3	0.272393834	SC_0
A5	TP 91	0.012400001	TD	0	0.000332	15.00172222	D3	0.241326751	TD_0
B8	TP 91	0.015899993	HU	0.5	0.000366	15.00172222	D3	0.251400512	HU_0.5
A1	TP 92	0.015799999	CR	0	0.00013	15.16838889	D3	0.316462793	CR_0
A3	TP 92	0.011099994	MP	0	8.10E-05	15.16838889	D3	0.324375301	MP_0
A4	TP 92	0.013400003	SC	0	0.00021	15.16838889	D3	0.273984451	SC_0
A5	TP 92	0.0132	TD	0	0.000332	15.16838889	D3	0.242796856	TD_0
A11	TP 92	0.010500006	TD	0	0.000299	15.16838889	D3	0.2346121	TD_0
B8	TP 92	0.0167	HU	0.5	0.000366	15.16838889	D3	0.251874518	HU_0.5
A1	TP 93	0.017099999	CR	0	0.00013	15.33508333	D3	0.318178853	CR_0
A3	TP 93	0.012200005	MP	0	8.10E-05	15.33508333	D3	0.327011103	MP_0
A4	TP 93	0.014600001	SC	0	0.00021	15.33508333	D3	0.276599042	SC_0
A5	TP 93	0.014299996	TD	0	0.000332	15.33508333	D3	0.245377185	TD_0
A11	TP 93	0.011099994	TD	0	0.000299	15.33508333	D3	0.235685468	TD_0
B8	TP 93	0.017800003	HU	0.5	0.000366	15.33508333	D3	0.253296347	HU_0.5
A1	TP 94	0.017799996	CR	0	0.00013	15.50177778	D3	0.317345476	CR_0
A3	TP 94	0.012599997	MP	0	8.10E-05	15.50177778	D3	0.325575737	MP_0
A4	TP 94	0.015299998	SC	0	0.00021	15.50177778	D3	0.276645719	SC_0
A5	TP 94	0.014899991	TD	0	0.000332	15.50177778	D3	0.245389981	TD_0
A10	TP 94	0.010500006	SC	0	0.000223	15.50177778	D3	0.248485008	SC_0
A11	TP 94	0.011800006	TD	0	0.000299	15.50177778	D3	0.237096145	TD_0
B8	TP 94	0.018800005	HU	0.5	0.000366	15.50177778	D3	0.25409854	HU_0.5
A1	TP 95	0.018299997	CR	0	0.00013	15.66844444	D3	0.315737898	CR_0
A3	TP 95	0.012899995	MP	0	8.10E-05	15.66844444	D3	0.323614323	MP_0
A4	TP 95	0.016100004	SC	0	0.00021	15.66844444	D3	0.276955846	SC_0
A5	TP 95	0.015699998	TD	0	0.000332	15.66844444	D3	0.246117659	TD_0
A10	TP 95	0.010799997	SC	0	0.000223	15.66844444	D3	0.247639728	SC_0
A11	TP 95	0.012199998	TD	0	0.000299	15.66844444	D3	0.236701703	TD_0
B9	TP 95	0.010200001	MP	0.5	0.000137	15.66844444	D3	0.275085521	MP_0.5
E2	TP 95	0.010600008	HU	2	2.00E-04	15.66844444	D3	0.253394183	HU_2
A1	TP 96	0.018999994	CR	0	0.00013	15.83513889	D3	0.314784702	CR_0
A3	TP 96	0.01349999	MP	0	8.10E-05	15.83513889	D3	0.323078636	MP_0
A4	TP 96	0.017099991	SC	0	0.00021	15.83513889	D3	0.277845729	SC_0
A5	TP 96	0.016599998	TD	0	0.000332	15.83513889	D3	0.247046957	TD_0
A9	TP 96	0.0101	MP	0	7.90E-05	15.83513889	D3	0.306334087	MP_0
A10	TP 96	0.011500001	SC	0	0.000223	15.83513889	D3	0.248998803	SC_0
A11	TP 96	0.012800001	TD	0	0.000299	15.83513889	D3	0.237241804	TD_0
B9	TP 96	0.010499999	MP	0.5	0.000137	15.83513889	D3	0.2740203	MP_0.5
E2	TP 96	0.01160001	HU	2	2.00E-04	15.83513889	D3	0.256419846	HU_2
A3	TP 97	0.014600001	MP	0	8.10E-05	16.00183333	D3	0.324608289	MP_0
A4	TP 97	0.018400006	SC	0	0.00021	16.00183333	D3	0.279530392	SC_0
A5	TP 97	0.017699994	TD	0	0.000332	16.00183333	D3	0.248483067	TD_0
A9	TP 97	0.010800004	MP	0	7.90E-05	16.00183333	D3	0.307330656	MP_0
A10	TP 97	0.012500003	SC	0	0.000223	16.00183333	D3	0.251615693	SC_0
A11	TP 97	0.013500005	TD	0	0.000299	16.00183333	D3	0.238097828	TD_0
B9	TP 97	0.010499999	MP	0.5	0.000137	16.00183333	D3	0.271165773	MP_0.5
E2	TP 97	0.012800001	HU	2	2.00E-04	16.00183333	D3	0.259900415	HU_2
A3	TP 98	0.015500002	MP	0	8.10E-05	16.1685	D3	0.324961886	MP_0
A4	TP 98	0.019599997	SC	0	0.00021	16.1685	D3	0.280556461	SC_0
A5	TP 98	0.018699996	TD	0	0.000332	16.1685	D3	0.249320817	TD_0
A9	TP 98	0.011300005	MP	0	7.90E-05	16.1685	D3	0.306961722	MP_0
A10	TP 98	0.0132	SC	0	0.000223	16.1685	D3	0.252392017	SC_0
A11	TP 98	0.014200002	TD	0	0.000299	16.1685	D3	0.238770066	TD_0
B9	TP 98	0.010800004	MP	0.5	0.000137	16.1685	D3	0.270112927	MP_0.5
E2	TP 98	0.013899997	HU	2	2.00E-04	16.1685	D3	0.262320347	HU_2
A3	TP 99	0.015900001	MP	0	8.10E-05	16.33519444	D3	0.323205537	MP_0
A5	TP 99	0.019700006	TD	0	0.000332	16.33519444	D3	0.249965756	TD_0
A9	TP 99	0.011500001	MP	0	7.90E-05	16.33519444	D3	0.304903291	MP_0
A10	TP 99	0.013799995	SC	0	0.000223	16.33519444	D3	0.252537658	SC_0
A11	TP 99	0.014899999	TD	0	0.000299	16.33519444	D3	0.239279236	TD_0
B9	TP 99	0.011299998	MP	0.5	0.000137	16.33519444	D3	0.270126987	MP_0.5
E2	TP 99	0.015100002	HU	2	2.00E-04	16.33519444	D3	0.264712662	HU_2
A3	TP 100	0.0167	MP	0	8.10E-05	16.50188889	D3	0.322915446	MP_0
A9	TP 100	0.011999995	MP	0	7.90E-05	16.50188889	D3	0.304402342	MP_0
A10	TP 100	0.014699996	SC	0	0.000223	16.50188889	D3	0.253815228	SC_0
A11	TP 100	0.015799999	TD	0	0.000299	16.50188889	D3	0.240416211	TD_0
B9	TP 100	0.011799999	MP	0.5	0.000137	16.50188889	D3	0.270022044	MP_0.5
B10	TP 100	0.010000005	SC	0.5	0.000223	16.50188889	D3	0.230468716	SC_0.5
B11	TP 100	0.010300003	TD	0.5	0.000347	16.50188889	D3	0.205465853	TD_0.5
E2	TP 100	0.016499996	HU	2	2.00E-04	16.50188889	D3	0.267411694	HU_2
A3	TP 101	0.017499998	MP	0	8.10E-05	16.66855556	D3	0.322493865	MP_0
A9	TP 101	0.0123	MP	0	7.90E-05	16.66855556	D3	0.302840077	MP_0
A10	TP 101	0.015400007	SC	0	0.000223	16.66855556	D3	0.254068295	SC_0
A11	TP 101	0.016499996	TD	0	0.000299	16.66855556	D3	0.240613042	TD_0
B1	TP 101	0.010800004	CR	0.5	8.40E-05	16.66855556	D3	0.291356079	CR_0.5
B9	TP 101	0.0123	MP	0.5	0.000137	16.66855556	D3	0.269811836	MP_0.5
B10	TP 101	0.010499999	SC	0.5	0.000223	16.66855556	D3	0.231091329	SC_0.5
B11	TP 101	0.010799997	TD	0.5	0.000347	16.66855556	D3	0.206255203	TD_0.5
E2	TP 101	0.017899998	HU	2	2.00E-04	16.66855556	D3	0.269623752	HU_2
A3	TP 102	0.0189	MP	0	8.10E-05	16.83525	D3	0.323872115	MP_0
A9	TP 102	0.013500005	MP	0	7.90E-05	16.83525	D3	0.305371021	MP_0
A10	TP 102	0.016900003	SC	0	0.000223	16.83525	D3	0.257073539	SC_0
A11	TP 102	0.017499998	TD	0	0.000299	16.83525	D3	0.241725694	TD_0
B1	TP 102	0.011399999	CR	0.5	8.40E-05	16.83525	D3	0.291682735	CR_0.5
B5	TP 102	0.010600001	TD	0.5	0.000319	16.83525	D3	0.208100161	TD_0.5
B9	TP 102	0.012200005	MP	0.5	0.000137	16.83525	D3	0.266655425	MP_0.5
B10	TP 102	0.010700002	SC	0.5	0.000223	16.83525	D3	0.229923967	SC_0.5
B11	TP 102	0.011100002	TD	0.5	0.000347	16.83525	D3	0.205840469	TD_0.5
E2	TP 102	0.019500002	HU	2	2.00E-04	16.83525	D3	0.27203947	HU_2
A3	TP 103	0.019900002	MP	0	8.10E-05	17.00194444	D3	0.323729204	MP_0
A9	TP 103	0.013999999	MP	0	7.90E-05	17.00194444	D3	0.304516032	MP_0
A10	TP 103	0.017899998	SC	0	0.000223	17.00194444	D3	0.257934267	SC_0
A11	TP 103	0.018399991	TD	0	0.000299	17.00194444	D3	0.242305337	TD_0
B1	TP 103	0.011999995	CR	0.5	8.40E-05	17.00194444	D3	0.291839836	CR_0.5
B5	TP 103	0.011199996	TD	0.5	0.000319	17.00194444	D3	0.209298272	TD_0.5
B9	TP 103	0.012599997	MP	0.5	0.000137	17.00194444	D3	0.265938461	MP_0.5
B10	TP 103	0.011099994	SC	0.5	0.000223	17.00194444	D3	0.229828306	SC_0.5
B11	TP 103	0.011699997	TD	0.5	0.000347	17.00194444	D3	0.206918631	TD_0.5
A9	TP 104	0.014400005	MP	0	7.90E-05	17.16861111	D3	0.303200764	MP_0
A10	TP 104	0.018700004	SC	0	0.000223	17.16861111	D3	0.257977025	SC_0
A11	TP 104	0.019299999	TD	0	0.000299	17.16861111	D3	0.242734646	TD_0
B1	TP 104	0.013000004	CR	0.5	8.40E-05	17.16861111	D3	0.293668959	CR_0.5
B3	TP 104	0.010200001	MP	0.5	5.60E-05	17.16861111	D3	0.303157396	MP_0.5
B5	TP 104	0.0119	TD	0.5	0.000319	17.16861111	D3	0.210797634	TD_0.5
B9	TP 104	0.013300002	MP	0.5	0.000137	17.16861111	D3	0.266506037	MP_0.5
B10	TP 104	0.011799999	SC	0.5	0.000223	17.16861111	D3	0.23115923	SC_0.5
B11	TP 104	0.012199998	TD	0.5	0.000347	17.16861111	D3	0.207347365	TD_0.5
A9	TP 105	0.014899999	MP	0	7.90E-05	17.33530556	D3	0.30225418	MP_0
A10	TP 105	0.019799992	SC	0	0.000223	17.33530556	D3	0.258793538	SC_0
B1	TP 105	0.014199995	CR	0.5	8.40E-05	17.33530556	D3	0.295938254	CR_0.5
B3	TP 105	0.011100002	MP	0.5	5.60E-05	17.33530556	D3	0.305120024	MP_0.5
B5	TP 105	0.013000004	TD	0.5	0.000319	17.33530556	D3	0.213870695	TD_0.5
B9	TP 105	0.013900004	MP	0.5	0.000137	17.33530556	D3	0.266488727	MP_0.5
B10	TP 105	0.012400001	SC	0.5	0.000223	17.33530556	D3	0.231797477	SC_0.5
B11	TP 105	0.012900002	TD	0.5	0.000347	17.33530556	D3	0.208571921	TD_0.5
A9	TP 106	0.015799999	MP	0	7.90E-05	17.502	D3	0.302726392	MP_0
B1	TP 106	0.015100002	CR	0.5	8.40E-05	17.502	D3	0.296630864	CR_0.5
B3	TP 106	0.012000009	MP	0.5	5.60E-05	17.502	D3	0.306668439	MP_0.5
B5	TP 106	0.0141	TD	0.5	0.000319	17.502	D3	0.216474631	TD_0.5
B9	TP 106	0.0141	MP	0.5	0.000137	17.502	D3	0.264766836	MP_0.5
B10	TP 106	0.012599997	SC	0.5	0.000223	17.502	D3	0.230503948	SC_0.5
B11	TP 106	0.013399996	TD	0.5	0.000347	17.502	D3	0.208758136	TD_0.5
A9	TP 107	0.0167	MP	0	7.90E-05	17.66869444	D3	0.303005756	MP_0
B1	TP 107	0.015600003	CR	0.5	8.40E-05	17.66869444	D3	0.29567604	CR_0.5
B3	TP 107	0.011799999	MP	0.5	5.60E-05	17.66869444	D3	0.302823902	MP_0.5
B5	TP 107	0.014900006	TD	0.5	0.000319	17.66869444	D3	0.217555736	TD_0.5
B9	TP 107	0.014300004	MP	0.5	0.000137	17.66869444	D3	0.263066078	MP_0.5
B10	TP 107	0.013000004	SC	0.5	0.000223	17.66869444	D3	0.230098109	SC_0.5
B11	TP 107	0.013999999	TD	0.5	0.000347	17.66869444	D3	0.209267738	TD_0.5
A9	TP 108	0.017399997	MP	0	7.90E-05	17.83536111	D3	0.30247649	MP_0
B1	TP 108	0.016899996	CR	0.5	8.40E-05	17.83536111	D3	0.297400866	CR_0.5
B3	TP 108	0.013100006	MP	0.5	5.60E-05	17.83536111	D3	0.305853984	MP_0.5
B4	TP 108	0.011300005	SC	0.5	0.000181	17.83536111	D3	0.231790172	SC_0.5
B5	TP 108	0.016099997	TD	0.5	0.000319	17.83536111	D3	0.219865649	TD_0.5
B9	TP 108	0.014999993	MP	0.5	0.000137	17.83536111	D3	0.263287301	MP_0.5
B10	TP 108	0.013799995	SC	0.5	0.000223	17.83536111	D3	0.231296228	SC_0.5
B11	TP 108	0.014800005	TD	0.5	0.000347	17.83536111	D3	0.210427923	TD_0.5
A9	TP 109	0.017900005	MP	0	7.90E-05	18.00205556	D3	0.301249399	MP_0
B1	TP 109	0.018100001	CR	0.5	8.40E-05	18.00205556	D3	0.29845761	CR_0.5
B3	TP 109	0.013700001	MP	0.5	5.60E-05	18.00205556	D3	0.305509528	MP_0.5
B4	TP 109	0.01219999	SC	0.5	0.000181	18.00205556	D3	0.233900701	SC_0.5
B5	TP 109	0.016899996	TD	0.5	0.000319	18.00205556	D3	0.220523569	TD_0.5
B9	TP 109	0.015799999	MP	0.5	0.000137	18.00205556	D3	0.263735673	MP_0.5
B10	TP 109	0.014499992	SC	0.5	0.000223	18.00205556	D3	0.231903051	SC_0.5
B11	TP 109	0.015399992	TD	0.5	0.000347	18.00205556	D3	0.210686913	TD_0.5
A9	TP 110	0.018700004	MP	0	7.90E-05	18.16875	D3	0.300891979	MP_0
B1	TP 110	0.019299999	CR	0.5	8.40E-05	18.16875	D3	0.299252481	CR_0.5
B3	TP 110	0.014400005	MP	0.5	5.60E-05	18.16875	D3	0.305449311	MP_0.5
B4	TP 110	0.013500005	SC	0.5	0.000181	18.16875	D3	0.237327736	SC_0.5
B5	TP 110	0.018199995	TD	0.5	0.000319	18.16875	D3	0.222579182	TD_0.5
B9	TP 110	0.016500004	MP	0.5	0.000137	18.16875	D3	0.263701958	MP_0.5
B10	TP 110	0.01510001	SC	0.5	0.000223	18.16875	D3	0.232007094	SC_0.5
B11	TP 110	0.016199999	TD	0.5	0.000347	18.16875	D3	0.211541336	TD_0.5
A9	TP 111	0.019900002	MP	0	7.90E-05	18.33541667	D3	0.301549037	MP_0
B3	TP 111	0.015100002	MP	0.5	5.60E-05	18.33541667	D3	0.305261592	MP_0.5
B4	TP 111	0.014600009	SC	0.5	0.000181	18.33541667	D3	0.239442629	SC_0.5
B5	TP 111	0.019099995	TD	0.5	0.000319	18.33541667	D3	0.223188398	TD_0.5
B9	TP 111	0.016799994	MP	0.5	0.000137	18.33541667	D3	0.262287624	MP_0.5
B10	TP 111	0.015700005	SC	0.5	0.000223	18.33541667	D3	0.232023336	SC_0.5
B11	TP 111	0.016999997	TD	0.5	0.000347	18.33541667	D3	0.212247354	TD_0.5
B3	TP 112	0.016000003	MP	0.5	5.60E-05	18.50211111	D3	0.305640391	MP_0.5
B4	TP 112	0.015799999	SC	0.5	0.000181	18.50211111	D3	0.241554497	SC_0.5
B9	TP 112	0.017399997	MP	0.5	0.000137	18.50211111	D3	0.261821169	MP_0.5
B10	TP 112	0.016300008	SC	0.5	0.000223	18.50211111	D3	0.231959967	SC_0.5
B11	TP 112	0.017700002	TD	0.5	0.000347	18.50211111	D3	0.212516032	TD_0.5
B3	TP 113	0.017000005	MP	0.5	5.60E-05	18.66880556	D3	0.306158698	MP_0.5
B4	TP 113	0.01730001	SC	0.5	0.000181	18.66880556	D3	0.244255868	SC_0.5
B9	TP 113	0.018299997	MP	0.5	0.000137	18.66880556	D3	0.262184703	MP_0.5
B10	TP 113	0.017299995	SC	0.5	0.000223	18.66880556	D3	0.233078099	SC_0.5
B11	TP 113	0.018700004	TD	0.5	0.000347	18.66880556	D3	0.213562362	TD_0.5
B3	TP 114	0.017799996	MP	0.5	5.60E-05	18.83547222	D3	0.30589102	MP_0.5
B4	TP 114	0.019000001	SC	0.5	0.000181	18.83547222	D3	0.247070912	SC_0.5
B9	TP 114	0.019099995	MP	0.5	0.000137	18.83547222	D3	0.262136377	MP_0.5
B10	TP 114	0.018199995	SC	0.5	0.000223	18.83547222	D3	0.233708228	SC_0.5
B11	TP 114	0.019600004	TD	0.5	0.000347	18.83547222	D3	0.214168258	TD_0.5
B3	TP 115	0.018800005	MP	0.5	5.60E-05	19.00216667	D3	0.306084082	MP_0.5
B9	TP 115	0.019799992	MP	0.5	0.000137	19.00216667	D3	0.261730991	MP_0.5
B10	TP 115	0.019099995	SC	0.5	0.000223	19.00216667	D3	0.234198115	SC_0.5
B3	TP 116	0.019699998	MP	0.5	5.60E-05	19.16886111	D3	0.305861788	MP_0.5
B10	TP 116	0.019900002	SC	0.5	0.000223	19.16886111	D3	0.234302043	SC_0.5
D4	TP 120	0.010799997	SC	1.5	0.000191	19.83561111	D3	0.203423411	SC_1.5
C11	TP 121	0.010699995	TD	1	0.000326	20.00227778	D3	0.17453518	TD_1
D4	TP 121	0.011399999	SC	1.5	0.000191	20.00227778	D3	0.204431475	SC_1.5
C11	TP 122	0.011100002	TD	1	0.000326	20.16897222	D3	0.174912391	TD_1
D4	TP 122	0.012700006	SC	1.5	0.000191	20.16897222	D3	0.208096094	SC_1.5
C11	TP 123	0.011399999	TD	1	0.000326	20.33566667	D3	0.174790001	TD_1
D4	TP 123	0.013700001	SC	1.5	0.000191	20.33566667	D3	0.210117417	SC_1.5
C4	TP 124	0.010600001	SC	1	0.000174	20.50236111	D3	0.200442964	SC_1
C11	TP 124	0.0119	TD	1	0.000326	20.50236111	D3	0.175462538	TD_1
D4	TP 124	0.014600001	SC	1.5	0.000191	20.50236111	D3	0.211512393	SC_1.5
C4	TP 125	0.012700006	SC	1	0.000174	20.66902778	D3	0.207571567	SC_1
C10	TP 125	0.010399997	SC	1	0.000191	20.66902778	D3	0.193395037	SC_1
C11	TP 125	0.012699999	TD	1	0.000326	20.66902778	D3	0.177195553	TD_1
D3	TP 125	0.010100007	MP	1.5	5.30E-05	20.66902778	D3	0.254003214	MP_1.5
D4	TP 125	0.015900001	SC	1.5	0.000191	20.66902778	D3	0.213933672	SC_1.5
C4	TP 126	0.014600009	SC	1	0.000174	20.83572222	D3	0.212602283	SC_1
C10	TP 126	0.010899998	SC	1	0.000191	20.83572222	D3	0.194101478	SC_1
C11	TP 126	0.013400003	TD	1	0.000326	20.83572222	D3	0.178352966	TD_1
D3	TP 126	0.010400005	MP	1.5	5.30E-05	20.83572222	D3	0.253375888	MP_1.5
D4	TP 126	0.017099999	SC	1.5	0.000191	20.83572222	D3	0.215714157	SC_1.5
E4	TP 126	0.010099992	SC	2	0.000156	20.83572222	D3	0.200157877	SC_2
C4	TP 127	0.016500011	SC	1	0.000174	21.00241667	D3	0.216739869	SC_1
C10	TP 127	0.011100002	SC	1	0.000191	21.00241667	D3	0.19342665	SC_1
C11	TP 127	0.013899997	TD	1	0.000326	21.00241667	D3	0.178681652	TD_1
D3	TP 127	0.010999992	MP	1.5	5.30E-05	21.00241667	D3	0.25403543	MP_1.5
D4	TP 127	0.0185	SC	1.5	0.000191	21.00241667	D3	0.217748875	SC_1.5
E4	TP 127	0.010800004	SC	2	0.000156	21.00241667	D3	0.201759914	SC_2
C3	TP 128	0.010299996	MP	1	9.30E-05	21.16908333	D3	0.222366702	MP_1
C4	TP 128	0.018699989	SC	1	0.000174	21.16908333	D3	0.220945935	SC_1
C10	TP 128	0.011299998	SC	1	0.000191	21.16908333	D3	0.192747333	SC_1
C11	TP 128	0.014500007	TD	1	0.000326	21.16908333	D3	0.179271203	TD_1
D3	TP 128	0.011500008	MP	1.5	5.30E-05	21.16908333	D3	0.25413529	MP_1.5
D4	TP 128	0.019900002	SC	1.5	0.000191	21.16908333	D3	0.219480532	SC_1.5
E4	TP 128	0.011700004	SC	2	0.000156	21.16908333	D3	0.203952548	SC_2
C3	TP 129	0.011899993	MP	1	9.30E-05	21.33577778	D3	0.227397081	MP_1
C10	TP 129	0.011800006	SC	1	0.000191	21.33577778	D3	0.193270756	SC_1
C11	TP 129	0.015200004	TD	1	0.000326	21.33577778	D3	0.180080315	TD_1
D3	TP 129	0.012099996	MP	1.5	5.30E-05	21.33577778	D3	0.254533421	MP_1.5
E4	TP 129	0.012599997	SC	2	0.000156	21.33577778	D3	0.205832471	SC_2
C3	TP 130	0.013300002	MP	1	9.30E-05	21.50247222	D3	0.230806946	MP_1
